class_x,family_x,genus_x,id,kingdom_x,name,order_x,phylum_x,supercategory,dir18,order_y,dir19,commonname,yose_score,yose_join,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,marine,label
Magnoliopsida,Sapindaceae,Acer,7763.0,Plantae,Acer rubrum,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7763,Sapindales,train_val2019/Plants/408,Red Maple,73,,,,,,,,,,,Red Maple
Magnoliopsida,Sapindaceae,Acer,7764.0,Plantae,Acer saccharinum,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7764,Sapindales,train_val2019/Plants/409,Silver Maple,62,,,,,,,,,,,Silver Maple
Magnoliopsida,Sapindaceae,Acer,7765.0,Plantae,Acer saccharum,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7765,Sapindales,train_val2019/Plants/402,Sugar maple,64,,,,,,,,,,,Sugar maple
Magnoliopsida,Sapindaceae,Acer,7766.0,Plantae,Acer spicatum,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7766,Sapindales,train_val2019/Plants/410,White maple,77,,,,,,,,,,,White maple
Magnoliopsida,Sapindaceae,Aesculus,7767.0,Plantae,Aesculus californica,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7767,,,California buckeye,100,Aesculus californica,Aesculus californica,,California buckeye,Present,,Uncommon,Native,,,California buckeye
Magnoliopsida,Sapindaceae,Aesculus,7768.0,Plantae,Aesculus flava,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7768,,,Yellow Buckeye,71,,,,,,,,,,,Yellow Buckeye
Magnoliopsida,Sapindaceae,Aesculus,7769.0,Plantae,Aesculus pavia,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7769,,,Red horse chestnut,79,,,,,,,,,,,Red horse chestnut
Magnoliopsida,Sapindaceae,Aesculus,7770.0,Plantae,Aesculus sylvatica,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7770,,,Painted buckeye,67,,,,,,,,,,,Painted buckeye
Magnoliopsida,Sapindaceae,Dodonaea,7771.0,Plantae,Dodonaea viscosa,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7771,,,Hopseed bush,67,,,,,,,,,,,Hopseed bush
Magnoliopsida,Sapindaceae,Koelreuteria,7772.0,Plantae,Koelreuteria paniculata,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7772,,,Golden Raintree,73,,,,,,,,,,,Golden Raintree
Magnoliopsida,Simaroubaceae,Ailanthus,7773.0,Plantae,Ailanthus altissima,Sapindales,Magnoliophyta,Plantae,train_val2018/Plantae/7773,,,Tree of heaven,69,,,,,,,,,,,Tree of heaven
Magnoliopsida,Altingiaceae,Liquidambar,7774.0,Plantae,Liquidambar styraciflua,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7774,,,Sweet gum,57,,,,,,,,,,,Sweet gum
Magnoliopsida,Crassulaceae,Cotyledon,7775.0,Plantae,Cotyledon orbiculata,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7775,,,Pig's ear,62,,,,,,,,,,,Pig's ear
Magnoliopsida,Crassulaceae,Crassula,7776.0,Plantae,Crassula connata,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7776,,,Sand pygmyweed,64,,,,,,,,,,,Sand pygmyweed
Magnoliopsida,Crassulaceae,Crassula,7777.0,Plantae,Crassula moschata,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7777,,,,64,,,,,,,,,,,Crassula moschata
Magnoliopsida,Crassulaceae,Dudleya,7778.0,Plantae,Dudleya cymosa,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7778,,,Live forever,100,Dudleya cymosa ssp. cymosa,Dudleya cymosa ssp. cymosa,,canyon liveforever,Present,,Common,Native,,,Live forever
Magnoliopsida,Crassulaceae,Dudleya,7779.0,Plantae,Dudleya edulis,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7779,,,Fingertips,64,,,,,,,,,,,Fingertips
Magnoliopsida,Crassulaceae,Dudleya,7780.0,Plantae,Dudleya farinosa,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7780,,,Powdery liveforever,69,,,,,,,,,,,Powdery liveforever
Magnoliopsida,Crassulaceae,Dudleya,7781.0,Plantae,Dudleya saxosa,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7781,,,Panamint liveforever,79,,,,,,,,,,,Panamint liveforever
Magnoliopsida,Crassulaceae,Echeveria,7782.0,Plantae,Echeveria gibbiflora,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7782,,,,65,,,,,,,,,,,Echeveria gibbiflora
Magnoliopsida,Crassulaceae,Echeveria,7783.0,Plantae,Echeveria secunda,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7783,,,,82,,,,,,,,,,,Echeveria secunda
Magnoliopsida,Crassulaceae,Echeveria,7784.0,Plantae,Echeveria simulans,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7784,,,,61,,,,,,,,,,,Echeveria simulans
Magnoliopsida,Crassulaceae,Hylotelephium,7785.0,Plantae,Hylotelephium telephium,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7785,,,Orpine,65,,,,,,,,,,,Orpine
Magnoliopsida,Crassulaceae,Bryophyllum,7786.0,Plantae,Bryophyllum delagoense,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7786,,,,65,,,,,,,,,,,Bryophyllum delagoense
Magnoliopsida,Crassulaceae,Sedum,7787.0,Plantae,Sedum acre,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7787,,,Biting Stonecrop,80,,,,,,,,,,,Biting Stonecrop
Magnoliopsida,Crassulaceae,Sedum,7788.0,Plantae,Sedum dasyphyllum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7788,,,Thick-leaved Stonecrop,71,,,,,,,,,,,Thick-leaved Stonecrop
Magnoliopsida,Crassulaceae,Sedum,7789.0,Plantae,Sedum nuttallii,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7789,,,,73,,,,,,,,,,,Sedum nuttallii
Magnoliopsida,Crassulaceae,Sedum,7790.0,Plantae,Sedum obtusatum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7790,,,Sierran stonecrop,100,Sedum obtusatum ssp. obtusatum,Sedum obtusatum ssp. obtusatum,,"Sierra stonecrop, Sierran stonecrop",Present,,Common,Native,,,Sierran stonecrop
Magnoliopsida,Crassulaceae,Sedum,7791.0,Plantae,Sedum palmeri,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7791,,,,69,,,,,,,,,,,Sedum palmeri
Magnoliopsida,Crassulaceae,Sedum,7792.0,Plantae,Sedum ternatum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7792,,,Woodland stonecrop,79,,,,,,,,,,,Woodland stonecrop
Magnoliopsida,Crassulaceae,Umbilicus,7793.0,Plantae,Umbilicus rupestris,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7793,,,Navelwort,64,,,,,,,,,,,Navelwort
Magnoliopsida,Grossulariaceae,Ribes,7794.0,Plantae,Ribes americanum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7794,Saxifragales,train_val2019/Plants/459,Wild black currant,77,,,,,,,,,,,Wild black currant
Magnoliopsida,Grossulariaceae,Ribes,7795.0,Plantae,Ribes aureum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7795,Saxifragales,train_val2019/Plants/458,Buffalo Currant,83,,,,,,,,,,,Buffalo Currant
Magnoliopsida,Grossulariaceae,Ribes,7796.0,Plantae,Ribes bracteosum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7796,Saxifragales,train_val2019/Plants/463,Stinking currant,69,,,,,,,,,,,Stinking currant
Magnoliopsida,Grossulariaceae,Ribes,7797.0,Plantae,Ribes californicum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7797,,,Hillside gooseberry,81,,,,,,,,,,,Hillside gooseberry
Magnoliopsida,Grossulariaceae,Ribes,7798.0,Plantae,Ribes cynosbati,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7798,Saxifragales,train_val2019/Plants/460,Dogbramble,67,,,,,,,,,,,Dogbramble
Magnoliopsida,Grossulariaceae,Ribes,7799.0,Plantae,Ribes lacustre,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7799,,,Prickly currant,71,,,,,,,,,,,Prickly currant
Magnoliopsida,Grossulariaceae,Ribes,7800.0,Plantae,Ribes malvaceum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7800,Saxifragales,train_val2019/Plants/455,Chaparral currant,67,,,,,,,,,,,Chaparral currant
Magnoliopsida,Grossulariaceae,Ribes,7801.0,Plantae,Ribes montigenum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7801,,,Western prickly gooseberry,100,Ribes montigenum,Ribes montigenum,,"alpine prickly currant, gooseberry currant, mountain gooseberry",Present,,Uncommon,Native,,,Western prickly gooseberry
Magnoliopsida,Grossulariaceae,Ribes,7802.0,Plantae,Ribes sanguineum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7802,Saxifragales,train_val2019/Plants/456,Flowering Currant,75,,,,,,,,,,,Flowering Currant
Magnoliopsida,Grossulariaceae,Ribes,7803.0,Plantae,Ribes triste,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7803,,,Wild red currant,67,,,,,,,,,,,Wild red currant
Magnoliopsida,Grossulariaceae,Ribes,7804.0,Plantae,Ribes uva-crispa,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7804,,,Gooseberry,69,,,,,,,,,,,Gooseberry
Magnoliopsida,Haloragaceae,Myriophyllum,7805.0,Plantae,Myriophyllum spicatum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7805,,,Spiked Water-milfoil,81,,,,,,,,,,,Spiked Water-milfoil
Magnoliopsida,Hamamelidaceae,Hamamelis,7806.0,Plantae,Hamamelis virginiana,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7806,,,Witch hazel,75,,,,,,,,,,,Witch hazel
Magnoliopsida,Saxifragaceae,Boykinia,7807.0,Plantae,Boykinia occidentalis,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7807,,,Coastal brookfoam,78,,,,,,,,,,,Coastal brookfoam
Magnoliopsida,Saxifragaceae,Chrysosplenium,7808.0,Plantae,Chrysosplenium alternifolium,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7808,,,Alternate-leaved Golden-saxifrage,70,,,,,,,,,,,Alternate-leaved Golden-saxifrage
Magnoliopsida,Saxifragaceae,Chrysosplenium,7809.0,Plantae,Chrysosplenium americanum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7809,,,Water carpet,83,,,,,,,,,,,Water carpet
Magnoliopsida,Saxifragaceae,Heuchera,7810.0,Plantae,Heuchera richardsonii,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7810,,,Richardson's alumroot,76,,,,,,,,,,,Richardson's alumroot
Magnoliopsida,Saxifragaceae,Heuchera,7811.0,Plantae,Heuchera rubescens,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7811,,,Pink alumroot,100,Heuchera rubescens var. alpicola,Heuchera rubescens var. alpicola,,pink alumroot,Present,,Uncommon,Native,,,Pink alumroot
Magnoliopsida,Saxifragaceae,Heuchera,7812.0,Plantae,Heuchera sanguinea,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7812,,,Coralbells,67,,,,,,,,,,,Coralbells
Magnoliopsida,Saxifragaceae,Lithophragma,7813.0,Plantae,Lithophragma glabrum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7813,,,Smooth woodland star,100,Lithophragma glabrum,Lithophragma glabrum,,"bulbous woodland-star, smooth woodland-star",Present,,Uncommon,Native,,,Smooth woodland star
Magnoliopsida,Saxifragaceae,Lithophragma,7814.0,Plantae,Lithophragma parviflorum,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7814,,,Small flowered woodland star,100,Lithophragma parviflorum,Lithophragma parviflorum,,smallflower woodland-star,Present,,Uncommon,Native,,,Small flowered woodland star
Magnoliopsida,Saxifragaceae,Micranthes,7815.0,Plantae,Micranthes oregana,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7815,,,Bog saxifrage,67,,,,,,,,,,,Bog saxifrage
Magnoliopsida,Saxifragaceae,Micranthes,7816.0,Plantae,Micranthes pensylvanica,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7816,,,Swamp saxifrage,63,,,,,,,,,,,Swamp saxifrage
Magnoliopsida,Saxifragaceae,Micranthes,7817.0,Plantae,Micranthes tolmiei,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7817,,,Alpine saxifrage,67,,,,,,,,,,,Alpine saxifrage
Magnoliopsida,Saxifragaceae,Mitella,7818.0,Plantae,Mitella diphylla,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7818,,,Two leaf mitrewort,65,,,,,,,,,,,Two leaf mitrewort
Magnoliopsida,Saxifragaceae,Mitella,7819.0,Plantae,Mitella nuda,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7819,,,Naked mitrewort,75,,,,,,,,,,,Naked mitrewort
Magnoliopsida,Saxifragaceae,Pectiantia,7820.0,Plantae,Pectiantia breweri,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7820,,,,77,,,,,,,,,,,Pectiantia breweri
Magnoliopsida,Saxifragaceae,Saxifraga,7821.0,Plantae,Saxifraga aizoides,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7821,,,Yellow Saxifrage,76,,,,,,,,,,,Yellow Saxifrage
Magnoliopsida,Saxifragaceae,Saxifraga,7822.0,Plantae,Saxifraga oppositifolia,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7822,,,Purple Saxifrage,75,,,,,,,,,,,Purple Saxifrage
Magnoliopsida,Saxifragaceae,Saxifraga,7823.0,Plantae,Saxifraga paniculata,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7823,,,Livelong Saxifrage,81,,,,,,,,,,,Livelong Saxifrage
Magnoliopsida,Saxifragaceae,Saxifraga,7824.0,Plantae,Saxifraga tricuspidata,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7824,,,Three toothed saxifrage,81,,,,,,,,,,,Three toothed saxifrage
Magnoliopsida,Saxifragaceae,Tellima,7825.0,Plantae,Tellima grandiflora,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7825,,,Fringecups,92,,,,,,,,,,,Fringecups
Magnoliopsida,Saxifragaceae,Tiarella,7826.0,Plantae,Tiarella cordifolia,Saxifragales,Magnoliophyta,Plantae,train_val2018/Plantae/7826,,,Foamflower,82,,,,,,,,,,,Foamflower
Magnoliopsida,Convolvulaceae,Calystegia,7827.0,Plantae,Calystegia collina,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7827,,,Coast range false bindweed,72,,,,,,,,,,,Coast range false bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7828.0,Plantae,Calystegia purpurata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7828,,,Pacific false bindweed,65,,,,,,,,,,,Pacific false bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7829.0,Plantae,Calystegia sepium,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7829,,,Hedge Bindweed,71,,,,,,,,,,,Hedge Bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7830.0,Plantae,Calystegia silvatica,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7830,,,Large Bindweed,70,,,,,,,,,,,Large Bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7831.0,Plantae,Calystegia soldanella,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7831,,,Sea bindweed,67,,,,,,,,,,,Sea bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7832.0,Plantae,Calystegia spithamaea,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7832,,,Upright bindweed,67,,,,,,,,,,,Upright bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7833.0,Plantae,Calystegia subacaulis,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7833,,,Hillside false bindweed,67,,,,,,,,,,,Hillside false bindweed
Magnoliopsida,Convolvulaceae,Calystegia,7834.0,Plantae,Calystegia tuguriorum,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7834,,,,62,,,,,,,,,,,Calystegia tuguriorum
Magnoliopsida,Convolvulaceae,Convolvulus,7835.0,Plantae,Convolvulus althaeoides,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7835,,,Mallow-leaved Bindweed,75,,,,,,,,,,,Mallow-leaved Bindweed
Magnoliopsida,Convolvulaceae,Convolvulus,7836.0,Plantae,Convolvulus arvensis,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7836,,,Field Bindweed,100,Convolvulus arvensis,Convolvulus arvensis,,"creeping jenny, European bindweed, field bindweed, perennial morningglory, smallflowered morningglory",Present,,Common,Non-native,,,Field Bindweed
Magnoliopsida,Convolvulaceae,Convolvulus,7837.0,Plantae,Convolvulus equitans,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7837,,,Texas bindweed,75,,,,,,,,,,,Texas bindweed
Magnoliopsida,Convolvulaceae,Cuscuta,7838.0,Plantae,Cuscuta pacifica,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7838,,,,71,,,,,,,,,,,Cuscuta pacifica
Magnoliopsida,Convolvulaceae,Cuscuta,7839.0,Plantae,Cuscuta salina,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7839,,,Saltmarsh dodder,79,,,,,,,,,,,Saltmarsh dodder
Magnoliopsida,Convolvulaceae,Dichondra,7840.0,Plantae,Dichondra carolinensis,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7840,,,Grass ponysfoot,78,,,,,,,,,,,Grass ponysfoot
Magnoliopsida,Convolvulaceae,Dichondra,7841.0,Plantae,Dichondra repens,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7841,,,Kidney Weed,62,,,,,,,,,,,Kidney Weed
Magnoliopsida,Convolvulaceae,Evolvulus,7842.0,Plantae,Evolvulus arizonicus,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7842,,,Wild dwarf morningglory,74,,,,,,,,,,,Wild dwarf morningglory
Magnoliopsida,Convolvulaceae,Evolvulus,7843.0,Plantae,Evolvulus sericeus,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7843,,,Silver dwarf morningglory,67,,,,,,,,,,,Silver dwarf morningglory
Magnoliopsida,Convolvulaceae,Ipomoea,7844.0,Plantae,Ipomoea alba,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7844,Solanales,train_val2019/Plants/828,Tropical white morning glory,70,,,,,,,,,,,Tropical white morning glory
Magnoliopsida,Convolvulaceae,Ipomoea,7845.0,Plantae,Ipomoea batatas,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7845,Solanales,train_val2019/Plants/819,Sweet potato,67,,,,,,,,,,,Sweet potato
Magnoliopsida,Convolvulaceae,Ipomoea,7846.0,Plantae,Ipomoea bracteata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7846,,,,76,,,,,,,,,,,Ipomoea bracteata
Magnoliopsida,Convolvulaceae,Ipomoea,7847.0,Plantae,Ipomoea cairica,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7847,Solanales,train_val2019/Plants/818,Coastal morning glory,73,,,,,,,,,,,Coastal morning glory
Magnoliopsida,Convolvulaceae,Ipomoea,7848.0,Plantae,Ipomoea carnea,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7848,,,Gloria de la manana,69,,,,,,,,,,,Gloria de la manana
Magnoliopsida,Convolvulaceae,Ipomoea,7849.0,Plantae,Ipomoea coccinea,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7849,,,Red Morning Glory,62,,,,,,,,,,,Red Morning Glory
Magnoliopsida,Convolvulaceae,Ipomoea,7850.0,Plantae,Ipomoea cordatotriloba,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7850,Solanales,train_val2019/Plants/826,Tievine,62,,,,,,,,,,,Tievine
Magnoliopsida,Convolvulaceae,Ipomoea,7851.0,Plantae,Ipomoea cristulata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7851,,,Transpecos morningglory,73,,,,,,,,,,,Transpecos morningglory
Magnoliopsida,Convolvulaceae,Ipomoea,7852.0,Plantae,Ipomoea hederifolia,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7852,Solanales,train_val2019/Plants/829,Scarlet creeper,67,,,,,,,,,,,Scarlet creeper
Magnoliopsida,Convolvulaceae,Ipomoea,7853.0,Plantae,Ipomoea murucoides,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7853,,,,67,,,,,,,,,,,Ipomoea murucoides
Magnoliopsida,Convolvulaceae,Ipomoea,7854.0,Plantae,Ipomoea nil,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7854,,,,64,,,,,,,,,,,Ipomoea nil
Magnoliopsida,Convolvulaceae,Ipomoea,7855.0,Plantae,Ipomoea orizabensis,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7855,,,,63,,,,,,,,,,,Ipomoea orizabensis
Magnoliopsida,Convolvulaceae,Ipomoea,7856.0,Plantae,Ipomoea pedicellaris,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7856,,,,64,,,,,,,,,,,Ipomoea pedicellaris
Magnoliopsida,Convolvulaceae,Ipomoea,7857.0,Plantae,Ipomoea quamoclit,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7857,Solanales,train_val2019/Plants/832,Sweet Willy,61,,,,,,,,,,,Sweet Willy
Magnoliopsida,Convolvulaceae,Ipomoea,7858.0,Plantae,Ipomoea sagittata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7858,Solanales,train_val2019/Plants/825,Saltmarsh morning glory,76,,,,,,,,,,,Saltmarsh morning glory
Magnoliopsida,Convolvulaceae,Ipomoea,7859.0,Plantae,Ipomoea stans,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7859,,,,69,,,,,,,,,,,Ipomoea stans
Magnoliopsida,Convolvulaceae,Ipomoea,7860.0,Plantae,Ipomoea ternifolia,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7860,,,Tripleleaf morning glory,78,,,,,,,,,,,Tripleleaf morning glory
Magnoliopsida,Convolvulaceae,Ipomoea,7861.0,Plantae,Ipomoea tricolor,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7861,,,Flying saucers,65,,,,,,,,,,,Flying saucers
Magnoliopsida,Convolvulaceae,Ipomoea,7862.0,Plantae,Ipomoea triloba,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7862,Solanales,train_val2019/Plants/820,Little bell,62,,,,,,,,,,,Little bell
Magnoliopsida,Convolvulaceae,Jacquemontia,7863.0,Plantae,Jacquemontia tamnifolia,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7863,,,Hairy clustervine,82,,,,,,,,,,,Hairy clustervine
Magnoliopsida,Convolvulaceae,Merremia,7864.0,Plantae,Merremia umbellata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7864,,,Hogvine,78,,,,,,,,,,,Hogvine
Magnoliopsida,Hydroleaceae,Hydrolea,7865.0,Plantae,Hydrolea ovata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7865,,,Ovate false fiddleleaf,58,,,,,,,,,,,Ovate false fiddleleaf
Magnoliopsida,Solanaceae,Datura,7866.0,Plantae,Datura discolor,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7866,,,Desert thorn apple,73,,,,,,,,,,,Desert thorn apple
Magnoliopsida,Solanaceae,Datura,7867.0,Plantae,Datura inoxia,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7867,,,,64,,,,,,,,,,,Datura inoxia
Magnoliopsida,Solanaceae,Datura,7868.0,Plantae,Datura stramonium,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7868,,,Thorn apple,65,,,,,,,,,,,Thorn apple
Magnoliopsida,Solanaceae,Datura,7869.0,Plantae,Datura wrightii,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7869,,,Sacred thornapple,100,Datura wrightii,Datura wrightii,,"sacred datura, sacred thornapple, sacred thorn-apple",Present,,Uncommon,Native,,,Sacred thornapple
Magnoliopsida,Solanaceae,Lycium,7870.0,Plantae,Lycium andersonii,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7870,,,Water jacket,82,,,,,,,,,,,Water jacket
Magnoliopsida,Solanaceae,Lycium,7871.0,Plantae,Lycium berlandieri,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7871,,,Berlandier wolfberry,76,,,,,,,,,,,Berlandier wolfberry
Magnoliopsida,Solanaceae,Lycium,7872.0,Plantae,Lycium californicum,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7872,,,California desert thorn,89,,,,,,,,,,,California desert thorn
Magnoliopsida,Solanaceae,Lycium,7873.0,Plantae,Lycium carolinianum,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7873,,,Carolina desert thorn,84,,,,,,,,,,,Carolina desert thorn
Magnoliopsida,Solanaceae,Nicandra,7874.0,Plantae,Nicandra physalodes,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7874,,,Apple-of-Peru,65,,,,,,,,,,,Apple-of-Peru
Magnoliopsida,Solanaceae,Nicotiana,7875.0,Plantae,Nicotiana glauca,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7875,,,Tree Tobacco,75,,,,,,,,,,,Tree Tobacco
Magnoliopsida,Solanaceae,Physalis,7876.0,Plantae,Physalis alkekengi,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7876,,,Cape Gooseberry,64,,,,,,,,,,,Cape Gooseberry
Magnoliopsida,Solanaceae,Physalis,7877.0,Plantae,Physalis angulata,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7877,,,Cut-leaved Ground-cherry,71,,,,,,,,,,,Cut-leaved Ground-cherry
Magnoliopsida,Solanaceae,Physalis,7878.0,Plantae,Physalis cinerascens,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7878,,,Smallflower groundcherry,75,,,,,,,,,,,Smallflower groundcherry
Magnoliopsida,Solanaceae,Physalis,7879.0,Plantae,Physalis crassifolia,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7879,,,Yellow nightshade groundcherry,69,,,,,,,,,,,Yellow nightshade groundcherry
Magnoliopsida,Solanaceae,Physalis,7880.0,Plantae,Physalis heterophylla,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7880,,,Wild ground cherry,86,,,,,,,,,,,Wild ground cherry
Magnoliopsida,Solanaceae,Physalis,7881.0,Plantae,Physalis peruviana,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7881,,,Cape-gooseberry,73,,,,,,,,,,,Cape-gooseberry
Magnoliopsida,Solanaceae,Solanum,7882.0,Plantae,Solanum aviculare,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7882,,,,77,,,,,,,,,,,Solanum aviculare
Magnoliopsida,Solanaceae,Solanum,7883.0,Plantae,Solanum carolinense,Solanales,Magnoliophyta,Plantae,train_val2018/Plantae/7883,Solanales,train_val2019/Plants/811,Horse-nettle,72,,,,,,,,,,,Horse-nettle
